"id","followers","genres","name","popularity"
"0UBxOBdgHAllCdoF7Tq21r",25,"['dessin anime']","Sandrine Vanon",12
"0QVlaFCrge4YWt0yftF8FE",9992,"['art song', 'classical performance', 'classical tenor', 'opera']","Ian Bostridge",47
"0ntVZReCfBFQctUiiaTaeu",183262,"['classic swedish pop', 'dansband', 'danspunk', 'skansk musik', 'swedish country']","Lasse Stefanz",60
"25ou7Y6W7L1fcMoCZMbf86",191835,"['australian alternative rock', 'australian indie', 'australian pop', 'australian rock', 'perth indie']","Birds Of Tokyo",58
"67SxctqWYOGe8lthWjTDwu",30538,"['album rock', 'blues rock', 'classic rock', 'country rock', 'michigan indie', 'southern rock']","Brownsville Station",36
"7uUBTiZ2u5b40vymlFmXrn",25163,"['bebop', 'cool jazz', 'jazz', 'jazz piano', 'stride', 'vocal jazz']","George Shearing",46
"1ytUIldTE4urutroCmwsEr",79062,"['classic thai pop', 'thai folk rock', 'thai rock']","Asanee & Wasan",44
"6vLYaUy1bxOISwjhuIu4MN",3,"[]","Bryan Choy Hin Lok and Wong Kei Wah",14
"0ebinq3ZTOQAJNag4sBTJj",247286,"['idol rock', 'j-pixie', 'j-pop']","BiSH",60
"31s2vddcE18o4P11SD8Ftk",11500,"['classic portuguese pop', 'fado']","Trovante",31
"088hJWSolrJNzoNBo2cyOd",45845,"['finnish dance pop', 'finnish pop', 'suomi rock']","Happoradio",47
"5dIPbphfRS2OmJ0u6OV2Ah",1441,"['classic belgian pop']","Gunther Neefs",26
"3mK3I4pAYHDILmtW2DAiPR",3578,"['tejano']","Fama",39
"4Eqk6wvSaia7pwOzPaqEQv",31707,"['classic norwegian pop', 'norwegian indie', 'norwegian pop', 'norwegian rock']","Dumdum Boys",44
"0yL2XqJfSN4JT7VGz8WC8b",200,"[]","JK",31
"3oEJgsyIWHZawiaSNxpvOY",7,"[]","Jeff Stetson",0
"0QZqdhoRQkn1VphAa5eX8h",194781,"['j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock', 'japanese punk rock', 'japanese ska']","10-FEET",51
"0R7hVTyBZQ9ApxMtDEAwyL",7263,"['cumbia uruguaya']","Sonora Palacio",28
"1aS5tqEs9ci5P9KD9tZWa6",1610296,"['german hip hop', 'hamburg hip hop']","Bonez MC",81
"1iAsEK4I2fgKm7uFOHk4dL",762,"['classic cantopop']","曾航生",23
"10NFdnKS8toXxShA0Mzgn1",1699,"['latvian pop']","Putnu Balle",23
"35ZhCQD9SQyy8QKoMywNR0",22,"[]","Clara Ebers",5
"43dk20SKTmATixoiv0pKoz",6986,"['andean flute', 'charango', 'musica andina', 'nueva cancion']","Los Calchakis",35
"3H6ORBd0KbGgnST31Kp28I",598,"['torch song']","Helen Morgan",9
"4RM51G7sDVxP0jo5uGODKf",1239,"[]","Hiyajo Atsuko",19
"6eRFjQRMNrNU18rz8OPNyC",43420,"['banda', 'banda carnavalera', 'nuevo regional mexicano']","Banda Cana Verde",44
"13vi392E4vdrP8SV0ahXIb",1608,"[]","David Slater",42
"3bWuJAAUsvSiavkQHpOlLl",4953,"['easy listening', 'exotica', 'lounge']","Enoch Light",27
"4KPkl90SSF2y1VYNt7dmba",64774,"['gruperas inmortales']","Mandingo",56
"4dyYjqmYDjegbB3F2mbvcT",1868289,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']","Zezé Di Camargo & Luciano",70
"3QGKsAfhZdldQCLuLjk6zl",405453,"['folk-pop', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'viral pop']","Us The Duo",62
"5nsMMZjQAK2DwpzmNbpgBL",1073,"[]","Ridgewalkers",32
"5QeCklzEEYSSLWeUxuWeBy",70878,"['anime score', 'classic city pop', 'japanese jazz', 'japanese new wave', 'shibuya-kei', 'techno kayo']","Taeko Onuki",52
"6ziEnj8UydSg8dr68C3aut",963233,"['grupera', 'gruperas inmortales', 'ranchera', 'regional mexican']","Los Caminantes",67
"2zsxq4xTSDddUsmf1GT6Wt",28466,"['classic greek rock', 'greek indie']","Xilina Spathia",39
"4LLpKhyESsyAXpc4laK94U",5744628,"['hip hop', 'pittsburgh rap', 'rap']","Mac Miller",87
"4jvgoG685KIVaPYwqVF60B",43795,"['canadian metal', 'death metal', 'metal', 'old school thrash', 'speed metal', 'thrash metal']","Razor",35
"0jOs0wnXCu1bGGP7kh5uIu",1122832,"['bossa nova', 'brazilian boogie', 'brazilian soul', 'mpb', 'samba']","Tim Maia",66
"3DScD9r1LH5vmFv9iVYujL",1,"[]","Dhirendranath Das",0
"6NXwJ5CEziDQrfimLpr7gZ",6048,"['italian library music', 'spytrack', 'vintage italian soundtrack']","Alessandro Alessandroni",34
"55VoFcN80nM1cY5ymAO7B0",28969,"['russian gangster rap', 'russian hip hop']","BODIEV",53
"7r1feDqjCYcU0tp0dVbaqO",89,"[]","Dudu Zar",33
"3T62oKAqEZNJ3OIhSvYW2h",0,"[]","Roykoynas",0
"6mdiAmATAx73kdxrNrnlao",6256713,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']","Iron Maiden",76
"3WU0FcJ5CqScCloNMZbrxf",1408,"['bboy']","DJ Nas'D",35
"1bAftSH8umNcGZ0uyV7LMg",3960273,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']","Duki",82
"6kDMoHTcBICPILP2aclPWZ",119524,"['danish alternative rock', 'danish rock', 'dream pop', 'melancholia']","Mew",46
"6jNRSV0cd0kL5Tfz6JPxZA",6021,"['chinese viral pop']","王貳浪",45
"1wKLEotRPkbzZOv6CABJI7",917,"['classical bass', 'opera']","Nicola Zaccaria",34
"3Uz6jx81OY2J5K8Z4wmy2P",247301,"['album rock', 'art rock', 'canterbury scene', 'flute rock', 'jazz fusion', 'neo-progressive', 'progressive rock', 'psychedelic rock', 'symphonic rock']","Camel",51
"6WhRNmekAnpW3ae3Nlu1xw",5695,"['finnish dance pop', 'finnish hip hop']","Yksi Totuus",45
"71ADe4Zg9UyE8WQEHbJSXM",429,"['barnsagor']","Bert-Åke Varg",57
"1SHUTTkhMYzQsg9Nh77ktw",6,"[]","Out of This World Ensemble",1
"7uqyYdqpt6YWYvfa9hVDuX",1602,"['magyar mulatos']","Tekkno",36
"0vTetVoy09JHDMYGBgnwuQ",1770,"['classic malaysian pop']","Jalil Hamid",20
"0iw0Jy3qkvqcDpGJvIRFRw",123897,"['folklore peruano', 'huayno', 'musica andina', 'peruvian rock', 'pop peruano']","William Luna",53
"35U9lQaRWSQISxQAB94Meo",1106154,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock']","America",71
"510EnwpC7W7qijFHEicQ9N",15,"[]","Raqeeb Alam",30
"6d2cna6ab3mL140jbRNXqV",2104,"['finnish dance pop', 'finnish hip hop', 'finnish pop']","Dilemma",41
"4046bnFxFJdLEtG7F2qXaV",85997,"[]","Marky Mark And The Funky Bunch",50
"14W5NzubXTLLLVF4XjtCU2",43016,"['cumbia paraguaya']","Cumbia Juan",49
"3cUj49yvNCOkOOdrnxbwBi",72041,"['thai indie', 'thai indie pop', 'thai pop']","sqweez animal",39
"5ee4yhrWOxaxvL77BoVpVR",88188,"['lithuanian electronic', 'pop dance']","Lucky Luke",72
"1C8xhmDb0daq25rbNdkYtB",54,"[]","Bart Bosch",24
"49UMX5QVC2PaTG6CNjLQDH",6385,"['classic colombian pop', 'cumbia', 'porro']","Hernan Hernandez",29
"21gW1NJCe2sHZ485DBDNlb",46693,"['cantautor', 'spanish new wave', 'spanish pop']","Jaime Urrutia",42
"2Dj0euYPa8eiI6Ee5VLBwg",56104,"['bulgarian pop', 'chalga', 'macedonian folk']","Preslava",46
"5vOAgrrlMa1f1xTMw3Elze",62,"[]","The Elliott Brothers",18
"6sVKyrNdC2TTvhvOTTgewi",7474,"['ballroom', 'easy listening', 'lounge', 'mambo']","Edmundo Ros",35
"3BJAJVcwKlhMY94sZ4HGTI",1255,"[]","Jing Bo Ran",24
"4uyzScM0wr845rvHiV0nM0",1418,"[]","坣娜",22
"69a1b61a56mJlx8iAUMBsY",14514,"['austro-german modernism', 'classical', 'early modern classical']","Kurt Weill",40
"4eogJBqD0oPXv1ZhtSF5CM",8102,"['czech folk', 'czech rock']","Gaia Mesiah",31
"75TWu6cZrPyBeB9k2MLuma",11263,"['austropop']","Ostbahn-Kurti & Die Chefpartie",35
"01Sfz1sYn94I4DkTE8v5yR",11,"[]","Veronica Gonzalez Day",0
"652XIvIBNGg3C0KIGEJWit",33768,"['german pop']","Maxim",42
"2tJIQxQM0X4lCYERyANSdT",5686,"['vocal trance']","Kirsty Hawkshaw",42
"7m0gW82XjTLyNlgfTEul5I",10,"[]","Andreas Vasios",3
"2GTK5yVaMIN17PWMNZCiqB",35,"[]","陳淑樺",16
"4hVctwdC0o77eSiaiQRkX8",207,"['barnemusikk']","Terje Strømdahl",10
"0UCa56b7hiX05ZWC5BH2zo",13216,"['batak', 'indonesian worship']","Nikita",52
"1S2S00lgLYLGHWA44qGEUs",852637,"['j-acoustic', 'j-pop', 'j-rock', 'japanese singer-songwriter']","Gen Hoshino",66
"4md2OwykkDpAVx2keVXBBV",2906,"['greek trap']","Lil Koni",43
"4ZO9tkOanByXc1T1ilJeFz",3770,"['barnemusikk', 'classic norwegian pop', 'norwegian rock']","Odd Børretzen",29
"5x2cSj9ZSILhoBE9ifm1No",353,"[]","Radosinské naivné divadlo",10
"1pbHrVayIcVpHI9z97u4bK",433580,"['big room', 'dance pop', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house']","Bingo Players",64
"3dIPaddbWppnquuPkcYVDg",5775,"['british orchestra', 'orchestra']","BBC Concert Orchestra",56
"3txlfIcKCNrKk5bJw1er3R",332888,"['polish hip hop']","Kali",64
"45Iom38G4myBYcT4fCGQej",1180,"['turkish trap pop']","Selim Billor",47
"2k8kY9zHUWxuTtwV4UutHw",142369,"['art rock', 'country rock', 'experimental', 'experimental rock', 'folk rock', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'zolo']","Captain Beefheart & His Magic Band",51
"7IURtrIM8SBTlCI9qrAuUQ",27231,"['dub', 'lovers rock', 'reggae', 'roots reggae', 'uk dub']","Linval Thompson",37
"3RcYwgJMwT88VPivNwlIza",44311,"['pop nacional antigas', 'sertanejo tradicional', 'velha guarda']","Moacyr Franco",42
"1U4pv151m4SgVMg8fXROYp",10938,"['classical cello']","Julian Lloyd Webber",51
"6p2442ymrT9lZEuCZJdYcH",1328693,"['latin', 'latin hip hop', 'latin pop', 'rap latina', 'reggaeton', 'trap latino', 'tropical']","Ivy Queen",70
"4IG8hZloPRD7XxBs5TBB32",21,"[]","Emma Mkhwanazi",29
"1T4HxOYolAEb5PadIVKdWZ",5702,"[]","Gibbs",63
"6k3MMreBzHJEtrJ7alNTFh",236,"[]","Slide Hampton Octet",10
"6tOL5L1TlmBLdFMeEoXgae",27346,"['classic israeli pop', 'israeli singer-songwriter', 'mizrahi', 'world']","Ofra Haza",46
"5ETqbIZYRoPMQbly4iVfuB",50054,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']","Laura Fygi",57
"4WZGDpNwrC0vNQyl9QzF7d",3980041,"['german hip hop']","Capital Bra",79
"1NO96indk5uSY61Bz3tc4q",5161,"['classic czech pop', 'czech folk', 'czech rock']","Pavel Dobes",31
"2WQ75gaXBzFIIF54BDJXDv",3521,"[]","Calm",25
"7HkIxdAV13bOrkOhh6H3Dg",353864,"['german pop', 'german rock']","Philipp Poisel",58
"4ZSjPS92VlMAl76LII4QGU",16,"[]","蔡榮吉",43
"53sIBaVjXQhfH89Vu6nEGh",2762,"[]","GoonRock",66
"4JMye18gQjYis7boz7XWyC",1407,"['canzone napoletana']","Francesco Paolo Tosti",35
"6ojI4XJq5CM2JtGSdx3dE3",41,"[]","陽帆",1
"4ztbfel6DJq0lL4wmTJN9Y",5398,"['early synthpop', 'french post-punk', 'french rock', 'french synthpop']","Taxi Girl",32
"64sY7LsUjNE3ifONkftTXC",63377,"['chill r&b', 'k-indie', 'korean city pop', 'korean dream pop', 'korean electropop', 'korean indie rock']","ADOY",47
"13j4sK1xKPJpSMafqj19Zl",116,"[]","Lalita Dewoolkar",1
"1t44XSPiW7z8PebleCo7uP",29890,"['desi hip hop', 'desi pop', 'desi trap', 'punjabi hip hop', 'punjabi pop']","Fateh",52
"5f4QpKfy7ptCHwTqspnSJI",18120286,"['desi pop', 'filmi', 'modern bollywood']","Neha Kakkar",77
"1SvxElxxHBvKujNu4UsfNx",21606,"['cumbia chilena']","Pachuco y La Cubanacán",36
"4vm3spCPPX6P3ktSxDFjnu",1,"[]","Lombert",23
"4642raFccEF58fHRtJSsc5",39602,"['j-poprock', 'j-rock', 'japanese jazz fusion', 'japanese post-rock']","SPECIAL OTHERS",42
"3IlZ9EEJY2SyYPCZesng9H",862,"[]","Pannalal Bhattacharya",18
"03Emkz8Ttc4wzWp0Od3vLq",8831,"['israeli singer-songwriter', 'judaica']","Yuval Banay",22
"0Y8KmFkKOgJybpVobn1onU",615820,"['canzone napoletana', 'classical tenor', 'italian tenor', 'opera', 'operatic pop']","Luciano Pavarotti",67
"718COspgdWOnwOFpJHRZHS",4755356,"['contemporary country']","Luke Combs",85
"0zp9qNDSeYi3QEodhcKAAA",20203,"['disney', 'movie tunes']","Lebo M.",62
"7CSVCLVcIfpaNCQh7BxqKN",306298,"['indonesian pop']","Jikustik",52
"5928hF4c1MriHfAgpFf8ya",24214,"['classic soundtrack', 'scorecore', 'soundtrack']","Trevor Jones",54
"5Rl15oVamLq7FbSb0NNBNy",7374968,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']","5 Seconds of Summer",84
"4EBlofTtLbc6Wmp55gpiTc",15,"[]","Nicolai Gogol",15
"2k5KF9KqyHc21LjRp8LuyX",10138,"['reading']","Jane Austen",52
"2CssuZE32AwtenAnKBusXz",33193,"['classic malaysian pop', 'malaysian pop', 'rock kapak']","Fotograf",39
"1ZiRuouid1bUvYXpEVaouj",22571,"['classic israeli pop', 'israeli mediterranean', 'mizrahi']","Zehava Ben",44
"0XpNiF9v1QPnRWKKGoffQf",34687,"['dominican pop', 'modern salsa', 'salsa']","Michel el Buenón",46
"2bimgkRmsxRhhuWsOnd5rz",1051260,"['latin christian', 'latin worship', 'mariachi cristiano']","Tercer Cielo",67
"3sc0tsvUgHV8VstZVSbK7E",244,"[]","Harold Courlander",8
"06ebbjV7sydQIntvpgrRDm",536,"[]","Selu Vibra",14
"55rPkwGkPg9yeXDWPhcqL8",94935,"['russian chanson']","Butyrka",47
"5f3E0hJGnqNSI0r5up4auQ",29309,"[]","Ultima Thule",47
"3s2LsebrVEhZQd5yVdap62",69876,"['bangla', 'indian rock', 'kolkata indie']","Chandrabindoo",36
"56miitc7eaypealWU1CyQ7",840,"['barnsagor']","Loranga Masarin och Dartanjang",29
"6nU9Rg6157nS2p7zUfZJ6p",56565,"['manele']","Adrian Minune",43
"0aXlYUf8r4oBNV8RG6eJQ6",2166,"['rap portuense']","Maze",27
"3E3AwPbm9ShPKXVDsMp5Zy",8,"[]","Harry Curtis",0
"3xhyJwgAUGZSE162fJXRJY",20978,"['classic norwegian pop', 'danseband', 'norwegian pop', 'norwegian rock']","Di Derre",45
"4chxVeRqRTbEAi1VtJa6vA",1555,"['deep disco', 'hi-nrg', 'post-disco']","Suzy Q",21
"3PDFGpPl4ienSn5Vwisfrh",333507,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']","Flow G",64
"1aRdnBeUqTNY9zdBzOrkvJ",4875,"['adult standards']","James Darren",34
"0xd6DVkSrfCs0C01t85gbj",74065,"['israeli rock']","Monica Sex",44
"4UivkNzFA9XPTr0coJ3x0y",13915,"['entehno']","Filippos Pliatsikas",37
"2ga5ADaBpljQ3YrCh99ZMq",30013,"['disco', 'diva house', 'post-disco']","Jocelyn Brown",53
"1EvTAKGpcJx8wtvppR7p45",1276,"[]","Suresh Peters",43
"15tvxTXbemwnKQq1aRoPpI",75229,"['italian underground hip hop', 'rap napoletano']","Frankie HI-NRG MC",44
"0m99zUZiFghTV9tVOw6rKi",81,"[]","Anti",35
"0hEurMDQu99nJRq8pTxO14",5013203,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']","John Mayer",83
"6a2HcrBBLrhSq57wzuoXYr",7923,"['belgian new wave', 'classic israeli pop', 'uk post-punk']","Minimal Compact",24
"4boY3fDYvqcujNmLZpQdbc",62818,"['french oi', 'french punk', 'french reggae', 'french rock']","Bérurier Noir",43
"2J9Y7fT6BnCQVB4FZioKHc",4564,"['disney svenska']","Pauline",33
"7MjAFDEchgyC28I0asclTE",7663,"['classical', 'early modern classical', 'neoclassicism']","Zoltán Kodály",34
"4nTNHKAVWQyqnvRuBW4N4V",98903,"['cumbia paraguaya', 'cumbia pop']","El Super Hobby",46
"1gzulBzR78tn24xwk6R22N",69,"[]","傻瓜樂團",29
"0b62itBWBdLgiecXjXCqKC",166620,"['deep german hip hop', 'german hip hop']","Maxwell",70
"7KC06QCWPYFyZSr4qchh69",17385,"['polish hip hop']","Młody M",31
"6x2LnllRG5uGarZMsD4iO8",3780200,"['contemporary country', 'country', 'country road', 'modern country rock']","Thomas Rhett",80
"3JIRLDbCJ55I5nevDYiasK",36360,"['classic polish pop', 'polish pop']","Anita Lipnicka",44
"18JD8DVlD1fakDAw7E9LFC",159288,"['bubblegum dance', 'eurodance', 'europop', 'hip house']","2 Unlimited",59
"6RMWFexOHVj5ctezneQH5v",380453,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']","Andy Montañez",56
"66NweiA3nU84k1S3SZdTSG",1792102,"['cumbia', 'vallenato']","Diomedes Diaz",63
"4HQPu8xlD0YTKmUhCsty3a",1248,"[]","Steve Mac",49
"6tOsSffQQIXmK8TqsDck8t",856025,"['bossa nova', 'fado', 'mpb', 'samba', 'tropicalia']","Chico Buarque",65
"3OYcRF1SOf0sR3NRsgMI3R",792,"[]","Adam White",37
"5y9wg9qkGBl0n9v9RzaPKu",397284,"['german hip hop']","Capo",67
"5KwbYVPlau3m029WrFyZq7",16,"[]","Alfredo Antonini",22
"0cfSfyq03Uj5lVX9jcJw1m",30511,"[]","David Hasselhoff",51
"3CmqbJaTL0hrMiYfY0ssiN",72222,"['cumbia sonidera']","Los Byby's",61
"3xUl7hWaUuDYrXSoFqWYsI",69,"[]","Masnun",7
"2spmKkD1aaIwksnFrAghRL",93606,"['classic tollywood', 'filmi']","Ghantasala",44
"72fEVnXpnjN2i2MU99ga0z",135440,"['flamenco fusion']","Juanito Makandé",57
"3wyiV5BcQiYitj8mYGeNDD",2291,"['dansband']","Säwes",28
"5OB0ZQnwOCy4twLRaXeYWF",1905,"[]","Spinna B-ill,the cavemans",26
"1ououJVWgWsHWMYDLvT7sH",114763,"['australian garage punk', 'australian indie', 'australian pop', 'brisbane indie']","Ball Park Music",56
"0YdeGzSneJdP1NEKY3EFlR",1842859,"['adoracao', 'brazilian gospel']","Bruna Karla",64
"1zV9UjTUevjp5VUddqIUUn",22235,"[]","Mr Hudson",60
"3tRKt5aIEIJqlHYnePOgc0",7053,"['classic mandopop']","熊天平",36
"35jmO5o3AhUV70kiR7u4Nw",263624,"['alternative metal', 'black metal', 'brutal death metal', 'death metal', 'florida death metal', 'metal', 'technical death metal']","Morbid Angel",49
"2RTUTCvo6onsAnheUk3aL9",3178374,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']","3 Doors Down",74
"6gWVXK2R7WYXTqxULGAyfx",189963,"['latin rock', 'musica andina', 'nueva cancion']","Illapu",57
"3R2OMv8JpXLy6ZIW7Qxz59",92033,"['classic bollywood', 'filmi', 'ghazal']","Usha Mangeshkar",44
"13VwGEitoK8J0qjNjbgeTN",172264,"['latin', 'latin hip hop', 'panamanian pop', 'reggaeton', 'tropical']","Flex",62
"5wsBGjgRsASMggXLPF7pYm",65106,"['bubblegum dance', 'eurodance', 'europop', 'happy hardcore', 'hip house']","2 Brothers On The 4th Floor",55
"4dP04Y2d6esI6cwOiAozgg",18326,"['j-poprock', 'japanese singer-songwriter']","Rie fu",38
"4EMlfGsGiFcL7LyWzNCi5w",1643,"['classic dutch pop']","Gerard Schoonebeek",32
"5I17kq37gUaHG6YeREMV0s",12212,"['classic finnish pop', 'classic iskelma', 'finnish tango', 'iskelma']","Reijo Taipale",38
"3b12EGhDU7EhHcuZmMG3oV",16488,"['dominican indie', 'dominican pop']","Riccie Oriach",34
"085q57OvE341Q8n77AE9RT",31258,"['argentine indie', 'argentine rock', 'rock nacional']","Gabo Ferro",44
"5ZfBThYiIIhL7jHMG8gDB2",3966811,"['pagode']","Ferrugem",74
"0bRV6QPqD18yNy76IeBr10",35719,"['polish pop']","Ich Troje",47
"0Pm5fjHmBvJJz5WxvLhliA",1365,"['historic piano performance', 'hungarian classical piano']","Lili Kraus",15
"6GG9LziWEIGw0CoAbAKFcX",1026,"['nederpop']","Greenfield & Cook",27
"7fmKtIgmxqNEKjATioVNsu",129459,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']","Pat Boone",52
"7IuIQFBujnFfYzdsfYXaoc",17991,"[]","Patrik Remann",31
"3FdbXUtyRQaRNQKvXRtIox",192,"['classical contralto']","Monica Sinclair",23
"0t9oXDUt1mkq8ux1qBQkMe",1,"[]","Z.Ďurindová",23
"0Qld3F5Dr62sYbuivSzEMw",12351,"[]","Mario",37
"5ESobCkc6JI4tIMxQttqeg",116265,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']","Bessie Smith",44
"7zpvy5B9gb5KprNUzNCOEE",920028,"['latin christian', 'latin worship']","Miel San Marcos",67
"1qMTgrvxRRHO3rflIONsCP",1362,"['hip hop tuga']","Fumaxa",43
"3I3pFXPrajmohKbRvtRZUt",2081,"['classic kollywood']","M. S. Rajeswari",17
"4Ic37Rr7xdH7nQ9NLVQDWj",390,"[]","TYRA",25
"6deZN1bslXzeGvOLaLMOIF",5031348,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']","Nickelback",79
"0nTbVTXLLbBA4xCtn0cFkv",16004,"['pop dance', 'progressive house', 'progressive trance', 'uplifting trance']","Myon",52
"2XjqKvB2Xz9IdyjWPIHaXi",1023088,"['j-pop', 'j-poprock', 'j-rock']","Sheena Ringo",61
"22QUQlQHmAx7jO0wGwhTt4",519,"[]","Marlene",17
"5lYcr7Yue9FUB7MJDBtTJx",37621,"['bossa nova', 'brazilian boogie', 'indie jazz', 'jazz funk', 'nu jazz', 'psicodelia brasileira', 'soul jazz']","Azymuth",46
"2qy9SRKsahe8kY3Y6TzHPK",161,"[]","Hans J. Salter",12
"1IhTp46eJPq6q1EjZIC22x",15102,"['peruvian punk', 'peruvian rock']","INYECTORES",29
"35ClM9mD81Evb2EIuYq5en",11167,"[]","Purple Haze",41
"7o7D77HMHvg1sAmtryKoVy",8772,"['classical piano', 'compositional ambient', 'dutch classical piano']","Jeroen van Veen",47
"0dE9ooTNz8iEKIKItRI66t",437919,"['italian progressive rock', 'operatic pop']","Il Volo",61
"3NH8t45zOTqzlZgBvZRjvB",3848727,"['french hip hop', 'pop urbaine']","PNL",76
"2HB65P72dFRiOKvbLLcil2",67578,"['hollywood', 'post-teen pop', 'show tunes']","Meryl Streep",69
"67wCYxOq4A1ohAs7jWYaOJ",4803,"['reggae fusion']","Rik Rok",66
"6OkcoFHITuU21Ewkv69bbo",4588,"[""australian children's music"", 'cartoon', ""children's music""]","Bananas In Pyjamas",42
"4jXkNFi7TpPU18PJmfEwh4",34905,"['italian adult pop', 'italian pop rock']","Studio 3",34
"6uSKeCyQEhvPC2NODgiqFE",370691,"['dub', 'reggae', 'rock steady', 'roots reggae', 'ska']","The Wailers",63
"1GzhDGjPOtm0DhA7dPuQe4",2,"[]","Никола Стефанов",3
"27WDr8Ky1j0LtgY82Ttk5S",45228,"['c-pop', 'cantopop', 'chinese audiophile', 'chinese indie']","Ivana Wong",43
"2Lxa3SFNEW0alfRvtdXOul",2470651,"['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']","Ariel Camacho y Los Plebes Del Rancho",69
"5GtMEZEeFFsuHY8ad4kOxv",1265556,"['british soul', 'soft rock']","Seal",68
"2dXf5lu5iilcaTQJZodce7",86430,"['blues', 'gospel blues', 'traditional blues']","Sister Rosetta Tharpe",42
"1urtr0Wr3oFJVeTMF2aqPm",59310,"['tollywood']","M.L.R. Karthikeyan",47
"4bOG1sx3QHFbOUVLNmMpPe",449386,"['skansk musik', 'swedish hip hop', 'swedish pop']","Timbuktu",56
"7MKl2t1B7oGprdL3uYc9Rt",226,"['italian violin']","Alfredo Campoli",10
"5vJOLkS0lnSBSckCjIKvTa",42,"[]","Nikos Kourkoulos",3
"1c0wBsDBu0NqpvxBqjYjZS",63674,"[]","Al Bano And Romina Power",54
"2XEx6N3gknSmtshM0PVuxu",62429,"['vocaloid']","GUMI",55
"0ty0xha1dbprYIUAQufkFn",638105,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']","Patti LaBelle",58
"5kiAe0ZCjbtVNgAvevk2Cr",2360,"[]","Gothart",26
"6jIK3obS1fJqb3Vu74AYX3",32147,"['thai indie pop']","H 3 F",47
"3Vgg1VYqGoDyqJPo7aQT6w",282,"[]","Grupo Infantil Tizas",17
"1u93ZA92GfXqLgNv4x8uJv",38034,"['dutch hip hop']","Pietju Bell",42
"0p4nmQO2msCgU4IF37Wi3j",7105293,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']","Avril Lavigne",80
"2pKGHbm0UKKTMOaiMMGtPM",3131,"['swedish hip hop', 'swedish trap pop']","Lellow",44
"2AY8mWs9wXNIOo01HJRORl",1019,"['velha guarda']","Jorge Goulart",13
"33xmh99C0KxDvzaPjR178o",14136,"['brazilian hip hop', 'brazilian indie', 'manguebeat']","Instituto",52
"6vZXamchcIOKzC1c3Elp4J",332816,"['moroccan pop', 'rai', 'reggae maghreb']","Cheb Mami",58
"07CA5DtdL4GwLHn4EaXr1T",2420,"['hungarian underground rap']","Awful",26
"5cqGuihi32mP3tlGjoyizj",4,"[]","Rosa Rimoch",2
"4ws2inM1n8fx4JijwRqHzS",2759,"['japanese instrumental']","広橋真紀子",46
"6dCz3spfpIvqqqsIoP6wXi",568845,"['k-pop', 'k-pop boy group']","CNBLUE",54
"7FO3VDwx0lXarle5KWuNGA",11886,"['finnish hard rock', 'finnish metal', 'suomi rock']","Maj Karma",38
"2SNzxY1OsSCHBLVi77mpPQ",675805,"['blues rock', 'electric blues', 'modern blues', 'modern blues rock']","Joe Bonamassa",63
"32iROnRk0HuSKRx81G9sma",6,"[]","Quarteto Celeste",1
"3C9ShKvWhKyI4lhcxXW44p",2653,"['barnmusik']","Kompisbandet",51
"5KEG7G8LDYlHgFDqZyEEs2",569919,"['blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']","Chris Rea",61
"0LOfrH82HIHcCXk3eFF7og",60804,"['cumbia chilena', 'cumbia villera']","Grupo Karicia",45
"1J53F8pv8tjqstppdE8Kmt",885,"['thai instrumental']","Narongrit Tosa-nga",27
"0vqrIH6O2kBhSBGz7pwRC9",7348,"['vocal trance']","Aruna",37
"7FLIM5DxOgzvUQoEDVGJ1x",1428,"['romanian rock']","Cristian Vasile",15
"5N0w8Y3dMJdLT9KXolNngw",19308,"['musica infantil']","Os Saltimbancos",40
"2DUa456repGwOOrcDKzcRP",18121,"['focus trance', 'israeli techno', 'organic house']","Guy Mantzur",38
